order_id,fk_buyer_id,fk_depot_id,sales_order_status,creation_time
121365,101728,3,Rejected,2021-07-03 18:34:48.0
121368,42120,8,Rejected,2021-07-03 18:34:58.0
121371,68976,9,Shipped,2021-07-04 00:52:10.0
121374,98964,1,Rejected,2021-07-04 01:31:08.0
121377,101688,1,Rejected,2021-07-04 01:39:55.0
121380,45028,9,Rejected,2021-07-04 02:23:56.0
121383,98964,1,Rejected,2021-07-04 02:33:49.0
121386,98964,1,Rejected,2021-07-04 02:35:38.0
121389,96556,3,Rejected,2021-07-04 03:50:43.0
121392,77336,2,Rejected,2021-07-04 03:54:47.0
121395,36140,1,Rejected,2021-07-04 04:51:03.0
121398,44368,9,Rejected,2021-07-04 05:03:22.0
121401,95156,1,Shipped,2021-07-04 05:04:57.0
121404,68864,2,Rejected,2021-07-04 05:36:55.0
121407,83272,5,Rejected,2021-07-04 05:37:18.0
121410,100924,2,Rejected,2021-07-04 05:56:42.0
121413,78372,9,Rejected,2021-07-04 05:59:14.0
121416,100924,2,Rejected,2021-07-04 06:01:49.0
121419,101884,9,Rejected,2021-07-04 06:14:58.0
121422,92392,2,Shipped,2021-07-04 06:17:09.0
121425,91432,1,Rejected,2021-07-04 06:18:21.0
121428,101808,1,Rejected,2021-07-04 06:31:26.0
121431,68864,2,Rejected,2021-07-04 06:35:58.0
121434,101900,3,Rejected,2021-07-04 06:43:34.0
121437,82096,3,Rejected,2021-07-04 06:43:49.0
121440,79588,3,Rejected,2021-07-04 06:57:11.0
121443,101916,8,Rejected,2021-07-04 07:12:17.0
121446,101908,2,Rejected,2021-07-04 07:29:38.0
121449,90444,3,Shipped,2021-07-04 07:39:48.0
121452,33112,5,Shipped,2021-07-04 07:47:10.0
121455,94968,3,Rejected,2021-07-04 07:53:00.0
121458,97116,9,Rejected,2021-07-04 07:53:19.0
121461,26492,1,Rejected,2021-07-04 08:00:22.0
121464,101688,1,Rejected,2021-07-04 08:01:49.0
121467,101908,2,Rejected,2021-07-04 08:24:26.0
121470,42120,8,Rejected,2021-07-04 08:31:39.0
121473,84340,8,Rejected,2021-07-04 08:33:43.0
121476,72752,1,Rejected,2021-07-04 08:37:34.0
121479,69936,8,Rejected,2021-07-04 08:44:39.0
121482,101964,3,Rejected,2021-07-04 08:54:23.0
121485,101964,3,Rejected,2021-07-04 08:55:58.0
121488,32884,5,Rejected,2021-07-04 09:01:58.0
121491,32884,5,Rejected,2021-07-04 09:03:25.0
121494,72284,9,Rejected,2021-07-04 09:11:47.0
121497,72284,9,Rejected,2021-07-04 09:13:21.0
121500,74156,3,Shipped,2021-07-04 09:28:06.0
121503,72284,9,Rejected,2021-07-04 09:43:01.0
121506,43844,9,Rejected,2021-07-04 10:04:39.0
121509,60420,1,Rejected,2021-07-04 10:08:44.0
121512,83252,2,Rejected,2021-07-04 10:11:04.0
121515,60420,1,Rejected,2021-07-04 10:13:17.0
121518,83252,2,Rejected,2021-07-04 10:13:40.0
121521,99180,9,Shipped,2021-07-04 10:32:09.0
121524,97116,9,Rejected,2021-07-04 10:44:45.0
121527,80764,9,Rejected,2021-07-04 10:45:21.0
121530,101676,2,Rejected,2021-07-04 10:50:18.0
121533,101416,1,Rejected,2021-07-04 10:55:24.0
121536,101676,2,Rejected,2021-07-04 10:56:37.0
121539,97116,9,Rejected,2021-07-04 11:03:07.0
121542,98680,5,Rejected,2021-07-04 11:24:20.0
121545,66000,9,Rejected,2021-07-04 11:44:50.0
121548,66000,9,Rejected,2021-07-04 11:47:08.0
121551,66000,9,Rejected,2021-07-04 11:47:40.0
121554,85780,3,Rejected,2021-07-04 11:49:25.0
121557,66000,9,Rejected,2021-07-04 12:03:57.0
121560,20984,1,Rejected,2021-07-04 12:25:09.0
121563,52128,9,Rejected,2021-07-04 13:05:11.0
121566,66000,9,Rejected,2021-07-04 13:09:52.0
121569,48696,8,Rejected,2021-07-04 13:19:19.0
121572,102100,3,Rejected,2021-07-04 13:23:18.0
121575,87136,8,Rejected,2021-07-04 13:24:51.0
121578,102112,9,Shipped,2021-07-04 14:19:19.0
121581,101416,1,Rejected,2021-07-04 14:38:09.0
121584,102124,9,Rejected,2021-07-04 14:40:11.0
121587,74088,8,Rejected,2021-07-04 15:52:32.0
121590,64172,3,Rejected,2021-07-04 16:01:37.0
121593,35268,1,Rejected,2021-07-04 16:26:06.0
121596,41840,8,Rejected,2021-07-04 17:07:43.0
121599,71804,1,Rejected,2021-07-04 17:17:28.0
121602,71804,1,Rejected,2021-07-04 17:29:05.0
121605,13156,2,Rejected,2021-07-04 17:34:01.0
121608,85780,3,Rejected,2021-07-04 17:41:04.0
121611,98488,4,Rejected,2021-07-04 17:55:53.0
121614,102200,1,Rejected,2021-07-04 17:57:43.0
121617,57296,1,Rejected,2021-07-04 18:05:41.0
121620,89340,9,Rejected,2021-07-05 00:53:48.0
121623,89340,9,Shipped,2021-07-05 01:24:32.0
121626,61584,5,Rejected,2021-07-05 01:36:52.0
121629,20984,1,Rejected,2021-07-05 01:59:40.0
121632,102256,3,Rejected,2021-07-05 02:00:08.0
121635,20984,1,Shipped,2021-07-05 02:00:44.0
121638,102256,3,Rejected,2021-07-05 02:01:43.0
121641,102252,1,Rejected,2021-07-05 02:32:22.0
121644,91692,1,Rejected,2021-07-05 02:44:09.0
121647,7960,1,Shipped,2021-07-05 03:04:49.0
121650,41840,8,Rejected,2021-07-05 03:07:00.0
121653,98156,2,Rejected,2021-07-05 03:28:10.0
121656,41280,8,Rejected,2021-07-05 03:29:25.0
121659,102152,2,Rejected,2021-07-05 03:37:47.0
121662,97116,9,Rejected,2021-07-05 03:52:37.0
121665,68864,2,Rejected,2021-07-05 03:57:46.0
121668,48908,8,Rejected,2021-07-05 03:58:10.0
121671,41188,8,Shipped,2021-07-05 04:00:50.0
121674,97480,2,Rejected,2021-07-05 04:01:19.0
121677,43408,8,Rejected,2021-07-05 04:05:55.0
121680,60552,2,Shipped,2021-07-05 04:07:05.0
121683,82336,2,Shipped,2021-07-05 04:07:10.0
121686,47312,2,Shipped,2021-07-05 04:08:12.0
121689,64172,3,Rejected,2021-07-05 04:15:05.0
121692,99356,5,Rejected,2021-07-05 04:20:34.0
121695,43408,8,Rejected,2021-07-05 04:21:55.0
121698,68864,2,Shipped,2021-07-05 04:24:03.0
121701,48096,8,Rejected,2021-07-05 04:28:52.0
121704,99356,5,Rejected,2021-07-05 04:33:58.0
121707,94160,4,Shipped,2021-07-05 04:35:30.0
121710,64276,8,Rejected,2021-07-05 04:37:55.0
121713,93876,9,Shipped,2021-07-05 04:38:43.0
121716,64276,8,Rejected,2021-07-05 04:39:10.0
121719,64276,8,Rejected,2021-07-05 04:40:41.0
121722,83968,9,Shipped,2021-07-05 04:43:58.0
121725,99356,5,Rejected,2021-07-05 04:45:35.0
121728,99356,5,Rejected,2021-07-05 04:45:59.0
121731,84968,8,Shipped,2021-07-05 04:48:21.0
121734,90500,4,Rejected,2021-07-05 05:06:44.0
121737,21380,1,Rejected,2021-07-05 05:19:39.0
121740,64276,8,Rejected,2021-07-05 05:29:24.0
121743,98156,2,Rejected,2021-07-05 05:30:30.0
121746,64276,8,Rejected,2021-07-05 05:30:35.0
121749,102372,3,Rejected,2021-07-05 05:34:15.0
121752,42248,8,Rejected,2021-07-05 05:36:25.0
121755,102376,1,Rejected,2021-07-05 05:38:13.0
121758,99356,5,Shipped,2021-07-05 05:38:21.0
121761,84992,8,Rejected,2021-07-05 05:38:47.0
121764,33784,1,Shipped,2021-07-05 05:45:29.0
121767,89988,9,Rejected,2021-07-05 05:47:45.0
121770,100980,9,Rejected,2021-07-05 05:48:54.0
121773,89988,9,Rejected,2021-07-05 05:50:15.0
121776,78636,3,Rejected,2021-07-05 06:00:58.0
121779,43844,9,Shipped,2021-07-05 06:01:13.0
121782,73232,5,Rejected,2021-07-05 06:06:03.0
121785,92876,4,Shipped,2021-07-05 06:09:17.0
121788,54348,8,Rejected,2021-07-05 06:14:26.0
121791,20932,1,Rejected,2021-07-05 06:20:08.0
121794,98156,2,Rejected,2021-07-05 06:20:41.0
121797,85964,3,Rejected,2021-07-05 06:21:32.0
121800,83784,8,Rejected,2021-07-05 06:21:51.0
121803,20932,1,Shipped,2021-07-05 06:23:17.0
121806,82372,8,Rejected,2021-07-05 06:25:59.0
121809,85964,3,Rejected,2021-07-05 06:26:44.0
121812,73632,3,Shipped,2021-07-05 06:28:19.0
121815,83784,8,Rejected,2021-07-05 06:28:34.0
121818,95600,5,Shipped,2021-07-05 06:28:44.0
121821,102428,1,Rejected,2021-07-05 06:29:26.0
121824,83784,8,Rejected,2021-07-05 06:30:34.0
121827,83784,8,Rejected,2021-07-05 06:31:52.0
121830,41920,9,Shipped,2021-07-05 06:34:43.0
121833,88632,2,Rejected,2021-07-05 06:41:47.0
121836,94528,5,Shipped,2021-07-05 06:42:13.0
121839,43888,9,Rejected,2021-07-05 06:43:28.0
121842,100240,9,Shipped,2021-07-05 06:44:09.0
121845,79752,3,Shipped,2021-07-05 06:46:16.0
121848,76516,8,Rejected,2021-07-05 06:48:51.0
121851,84652,2,Rejected,2021-07-05 06:49:22.0
121854,53008,8,Rejected,2021-07-05 06:51:47.0
121857,46944,8,Rejected,2021-07-05 06:52:09.0
121860,53008,8,Rejected,2021-07-05 06:52:53.0
121863,43888,9,Rejected,2021-07-05 06:53:02.0
121866,53008,8,Rejected,2021-07-05 06:53:27.0
121869,84652,2,Shipped,2021-07-05 06:53:30.0
121872,102444,1,Rejected,2021-07-05 06:55:35.0
121875,43888,9,Rejected,2021-07-05 06:57:00.0
121878,102444,1,Rejected,2021-07-05 06:58:19.0
121881,43888,9,Shipped,2021-07-05 07:01:18.0
121884,56724,8,Rejected,2021-07-05 07:01:30.0
121887,55284,8,Rejected,2021-07-05 07:01:55.0
121890,78588,4,Shipped,2021-07-05 07:05:46.0
121893,102444,1,Rejected,2021-07-05 07:07:53.0
121896,51596,9,Shipped,2021-07-05 07:10:28.0
121899,100408,3,Rejected,2021-07-05 07:11:43.0
121902,95132,2,Shipped,2021-07-05 07:13:32.0
121905,98156,2,Rejected,2021-07-05 07:14:28.0
121908,84340,8,Rejected,2021-07-05 07:18:06.0
121911,102480,2,Rejected,2021-07-05 07:21:34.0
121914,24016,1,Shipped,2021-07-05 07:27:14.0
121917,48908,8,Rejected,2021-07-05 07:30:39.0
121920,102480,2,Rejected,2021-07-05 07:31:08.0
121923,35808,1,Rejected,2021-07-05 07:32:59.0
121926,99300,9,Rejected,2021-07-05 07:33:46.0
121929,102480,2,Rejected,2021-07-05 07:35:20.0
121932,55068,1,Rejected,2021-07-05 07:35:36.0
121935,87692,3,Rejected,2021-07-05 07:38:03.0
121938,87692,3,Rejected,2021-07-05 07:42:06.0
121941,47488,8,Rejected,2021-07-05 07:42:08.0
121944,48980,5,Shipped,2021-07-05 07:42:56.0
121947,99164,8,Shipped,2021-07-05 07:43:13.0
121950,66016,3,Rejected,2021-07-05 07:45:48.0
121953,66016,3,Rejected,2021-07-05 07:47:28.0
121956,61104,5,Rejected,2021-07-05 07:48:45.0
121959,66016,3,Rejected,2021-07-05 07:48:59.0
121962,66016,3,Rejected,2021-07-05 07:49:21.0
121965,12336,1,Shipped,2021-07-05 07:50:02.0
121968,71504,3,Shipped,2021-07-05 07:52:56.0
121971,47924,1,Rejected,2021-07-05 07:53:08.0
121974,28384,1,Rejected,2021-07-05 07:53:53.0
121977,40444,1,Rejected,2021-07-05 07:57:34.0
121980,96112,9,Shipped,2021-07-05 08:00:11.0
121983,30796,1,Rejected,2021-07-05 08:01:38.0
121986,30796,1,Rejected,2021-07-05 08:02:34.0
121989,30796,1,Rejected,2021-07-05 08:03:27.0
121992,94972,3,Shipped,2021-07-05 08:04:51.0
121995,30796,1,Rejected,2021-07-05 08:05:13.0
121998,71804,1,Shipped,2021-07-05 08:07:48.0
122001,66016,3,Rejected,2021-07-05 08:08:45.0
122004,66016,3,Rejected,2021-07-05 08:09:45.0
122007,99300,9,Rejected,2021-07-05 08:10:57.0
122010,66016,3,Shipped,2021-07-05 08:12:12.0
122013,55068,1,Rejected,2021-07-05 08:17:43.0
122016,20592,1,Shipped,2021-07-05 08:17:54.0
122019,55068,1,Shipped,2021-07-05 08:20:09.0
122022,101236,1,Rejected,2021-07-05 08:26:55.0
122025,6224,1,Rejected,2021-07-05 08:28:24.0
122028,89988,9,Shipped,2021-07-05 08:30:38.0
122031,40988,1,Shipped,2021-07-05 08:33:04.0
122034,96572,4,Shipped,2021-07-05 08:33:51.0
122037,87692,3,Shipped,2021-07-05 08:34:35.0
122040,45596,9,Shipped,2021-07-05 08:41:14.0
122043,26100,1,Rejected,2021-07-05 08:44:51.0
122046,101916,8,Rejected,2021-07-05 08:47:23.0
122049,2076,1,Shipped,2021-07-05 08:50:19.0
122052,102548,1,Rejected,2021-07-05 08:51:52.0
122055,52128,9,Rejected,2021-07-05 08:52:32.0
122058,79652,8,Shipped,2021-07-05 08:53:42.0
122061,26844,1,Shipped,2021-07-05 08:59:05.0
122064,43844,9,Rejected,2021-07-05 08:59:09.0
122067,97116,9,Rejected,2021-07-05 09:00:43.0
122070,95092,9,Rejected,2021-07-05 09:09:57.0
122073,64172,3,Rejected,2021-07-05 09:09:59.0
122076,22048,1,Shipped,2021-07-05 09:10:26.0
122079,100588,2,Shipped,2021-07-05 09:11:07.0
122082,102592,3,Rejected,2021-07-05 09:11:08.0
122085,90340,9,Rejected,2021-07-05 09:11:38.0
122088,81772,8,Rejected,2021-07-05 09:11:43.0
122091,90340,9,Rejected,2021-07-05 09:13:27.0
122094,70320,3,Rejected,2021-07-05 09:15:17.0
122097,29660,5,Shipped,2021-07-05 09:16:27.0
122100,42248,8,Shipped,2021-07-05 09:19:18.0
122103,74092,8,Rejected,2021-07-05 09:24:43.0
122106,90340,9,Rejected,2021-07-05 09:24:45.0
122109,86680,2,Shipped,2021-07-05 09:26:05.0
122112,26100,1,Rejected,2021-07-05 09:31:11.0
122115,30796,1,Rejected,2021-07-05 09:37:53.0
122118,20664,1,Shipped,2021-07-05 09:40:45.0
122121,56360,1,Rejected,2021-07-05 09:40:47.0
122124,28316,1,Shipped,2021-07-05 09:48:21.0
122127,996,1,Shipped,2021-07-05 09:49:46.0
122130,60964,1,Rejected,2021-07-05 09:51:23.0
122133,25692,1,Shipped,2021-07-05 09:53:03.0
122136,85588,7,Rejected,2021-07-05 09:53:41.0
122139,85588,7,Shipped,2021-07-05 09:55:25.0
122142,26100,1,Rejected,2021-07-05 10:03:30.0
122145,28200,5,Shipped,2021-07-05 10:04:18.0
122148,35984,5,Shipped,2021-07-05 10:04:52.0
122151,65524,2,Shipped,2021-07-05 10:08:27.0
122154,81024,8,Rejected,2021-07-05 10:10:31.0
122157,101868,9,Rejected,2021-07-05 10:17:48.0
122160,90340,9,Shipped,2021-07-05 10:20:51.0
122163,90308,1,Shipped,2021-07-05 10:24:17.0
122166,87076,8,Rejected,2021-07-05 10:27:34.0
122169,58680,8,Shipped,2021-07-05 10:32:57.0
122172,28656,1,Shipped,2021-07-05 10:33:06.0
122175,34648,1,Shipped,2021-07-05 10:35:47.0
122178,55320,8,Shipped,2021-07-05 10:36:39.0
122181,90340,9,Rejected,2021-07-05 10:46:59.0
122184,41280,8,Rejected,2021-07-05 10:47:11.0
122187,41280,8,Rejected,2021-07-05 10:48:08.0
122190,90308,1,Shipped,2021-07-05 10:50:35.0
122193,102548,1,Rejected,2021-07-05 10:51:59.0
122196,91916,3,Rejected,2021-07-05 10:55:56.0
122199,91916,3,Rejected,2021-07-05 10:58:07.0
122202,91916,3,Rejected,2021-07-05 10:58:54.0
122205,97168,3,Shipped,2021-07-05 10:59:04.0
122208,25756,1,Rejected,2021-07-05 11:01:32.0
122211,91916,3,Rejected,2021-07-05 11:02:01.0
122214,91916,3,Rejected,2021-07-05 11:02:54.0
122217,23140,1,Shipped,2021-07-05 11:04:16.0
122220,75540,3,Shipped,2021-07-05 11:04:21.0
122223,26100,1,Shipped,2021-07-05 11:04:48.0
122226,100480,2,Rejected,2021-07-05 11:04:52.0
122229,100480,2,Rejected,2021-07-05 11:05:31.0
122232,60552,2,Shipped,2021-07-05 11:07:20.0
122235,76756,3,Rejected,2021-07-05 11:08:17.0
122238,40988,1,Shipped,2021-07-05 11:10:45.0
122241,25756,1,Shipped,2021-07-05 11:11:56.0
122244,69192,2,Shipped,2021-07-05 11:20:30.0
122247,21032,1,Shipped,2021-07-05 11:22:26.0
122250,20868,1,Rejected,2021-07-05 11:23:29.0
122253,94304,9,Shipped,2021-07-05 11:25:45.0
122256,20868,1,Shipped,2021-07-05 11:31:48.0
122259,20900,1,Shipped,2021-07-05 11:31:59.0
122262,94304,9,Rejected,2021-07-05 11:34:35.0
122265,95944,8,Shipped,2021-07-05 11:39:43.0
122268,32296,5,Shipped,2021-07-05 11:40:58.0
122271,85584,8,Rejected,2021-07-05 11:44:16.0
122274,91916,3,Rejected,2021-07-05 11:53:03.0
122277,50484,1,Rejected,2021-07-05 11:58:01.0
122280,97732,8,Rejected,2021-07-05 11:58:22.0
122283,65968,3,Shipped,2021-07-05 11:59:24.0
122286,41392,8,Shipped,2021-07-05 12:04:31.0
122289,97732,8,Shipped,2021-07-05 12:06:24.0
122292,41896,1,Rejected,2021-07-05 12:06:50.0
122295,91916,3,Rejected,2021-07-05 12:08:45.0
122298,90876,3,Rejected,2021-07-05 12:08:48.0
122301,90876,3,Rejected,2021-07-05 12:09:33.0
122304,91916,3,Rejected,2021-07-05 12:09:35.0
122307,77560,9,Rejected,2021-07-05 12:10:08.0
122310,91916,3,Rejected,2021-07-05 12:11:28.0
122313,77560,9,Shipped,2021-07-05 12:13:03.0
122316,19324,1,Rejected,2021-07-05 12:13:52.0
122319,61460,8,Shipped,2021-07-05 12:20:19.0
122322,41952,5,Shipped,2021-07-05 12:30:06.0
122325,77596,3,Rejected,2021-07-05 12:33:21.0
122328,96404,8,Rejected,2021-07-05 12:47:50.0
122331,21640,1,Rejected,2021-07-05 12:47:59.0
122334,103360,1,Rejected,2021-07-05 12:49:53.0
122337,96404,8,Rejected,2021-07-05 12:50:09.0
122340,41840,8,Rejected,2021-07-05 12:50:43.0
122343,34460,1,Rejected,2021-07-05 13:03:47.0
122346,37084,1,Shipped,2021-07-05 13:04:46.0
122349,100144,9,Shipped,2021-07-05 13:18:58.0
122352,41768,1,Rejected,2021-07-05 13:21:48.0
122355,26228,1,Rejected,2021-07-05 13:25:53.0
122358,45252,8,Shipped,2021-07-05 13:28:42.0
122361,29056,1,Rejected,2021-07-05 13:32:28.0
122364,60964,1,Shipped,2021-07-05 13:36:11.0
122367,80840,2,Rejected,2021-07-05 13:43:34.0
122370,95308,3,Rejected,2021-07-05 13:44:07.0
122373,78348,2,Rejected,2021-07-05 13:44:28.0
122376,95308,3,Rejected,2021-07-05 13:45:26.0
122379,95308,3,Rejected,2021-07-05 13:49:01.0
122382,78348,2,Rejected,2021-07-05 13:50:34.0
122385,26492,1,Shipped,2021-07-05 13:52:00.0
122388,65780,1,Shipped,2021-07-05 13:53:55.0
122391,41728,8,Rejected,2021-07-05 13:53:57.0
122394,41728,8,Rejected,2021-07-05 13:54:27.0
122397,103480,9,Rejected,2021-07-05 13:54:51.0
122400,102704,9,Rejected,2021-07-05 14:04:19.0
122403,91800,1,Rejected,2021-07-05 14:13:22.0
122406,91800,1,Rejected,2021-07-05 14:15:40.0
122409,87212,8,Shipped,2021-07-05 14:29:47.0
122412,100408,3,Rejected,2021-07-05 14:33:00.0
122415,90500,4,Rejected,2021-07-05 14:33:17.0
122418,97476,3,Rejected,2021-07-05 14:50:07.0
122421,75744,8,Rejected,2021-07-05 15:01:09.0
122424,58364,8,Rejected,2021-07-05 15:09:09.0
122427,58364,8,Rejected,2021-07-05 15:11:18.0
122430,75252,2,Rejected,2021-07-05 15:20:06.0
122433,58364,8,Shipped,2021-07-05 15:22:21.0
122436,60484,2,Rejected,2021-07-05 15:34:21.0
122439,99656,8,Rejected,2021-07-05 15:47:28.0
122442,43408,8,Rejected,2021-07-05 15:58:02.0
122445,43408,8,Rejected,2021-07-05 16:00:12.0
122448,43408,8,Rejected,2021-07-05 16:02:52.0
122451,101756,3,Rejected,2021-07-05 16:22:10.0
122454,103580,1,Rejected,2021-07-05 16:32:08.0
122457,103580,1,Rejected,2021-07-05 16:35:26.0
122460,103580,1,Rejected,2021-07-05 16:37:12.0
122463,103580,1,Rejected,2021-07-05 16:40:24.0
122466,43408,8,Shipped,2021-07-05 16:41:19.0
122469,103580,1,Rejected,2021-07-05 16:44:39.0
122472,57148,9,Shipped,2021-07-05 17:03:41.0
122475,58352,9,Rejected,2021-07-05 17:05:23.0
122478,58352,9,Rejected,2021-07-05 17:06:44.0
122481,58352,9,Rejected,2021-07-05 17:15:57.0
122484,41216,8,Shipped,2021-07-05 17:21:32.0
122487,103548,8,Rejected,2021-07-05 17:21:44.0
122490,103624,8,Rejected,2021-07-05 17:37:56.0
122493,103548,8,Rejected,2021-07-05 17:46:47.0
122496,103548,8,Rejected,2021-07-05 17:48:34.0
122499,103548,8,Rejected,2021-07-05 17:49:10.0
122502,103548,8,Shipped,2021-07-05 18:01:27.0
122505,80840,2,Rejected,2021-07-06 01:32:50.0
122508,56208,9,Rejected,2021-07-06 01:56:16.0
122511,64460,9,Rejected,2021-07-06 02:27:09.0
122514,100848,2,Rejected,2021-07-06 02:29:47.0
122517,47444,8,Shipped,2021-07-06 02:37:08.0
122520,47444,8,Rejected,2021-07-06 02:39:31.0
122523,47444,8,Rejected,2021-07-06 02:42:51.0
122526,43408,8,Rejected,2021-07-06 02:42:52.0
122529,43408,8,Rejected,2021-07-06 02:43:44.0
122532,53792,9,Shipped,2021-07-06 03:20:49.0
122535,98332,9,Shipped,2021-07-06 03:36:03.0
122538,99428,9,Shipped,2021-07-06 03:50:35.0
122541,88632,2,Rejected,2021-07-06 04:02:59.0
122544,64236,9,Rejected,2021-07-06 04:06:43.0
122547,64236,9,Shipped,2021-07-06 04:15:00.0
122550,41728,8,Rejected,2021-07-06 04:16:24.0
122553,43408,8,Rejected,2021-07-06 04:21:04.0
122556,57724,9,Shipped,2021-07-06 04:28:47.0
122559,75744,8,Shipped,2021-07-06 04:30:59.0
122562,82088,8,Rejected,2021-07-06 04:34:28.0
122565,82088,8,Rejected,2021-07-06 04:35:03.0
122568,47444,8,Rejected,2021-07-06 04:35:59.0
122571,102504,2,Shipped,2021-07-06 04:45:59.0
122574,97116,9,Shipped,2021-07-06 04:48:52.0
122577,55652,8,Rejected,2021-07-06 04:55:55.0
122580,94104,3,Rejected,2021-07-06 05:08:59.0
122583,48300,8,Shipped,2021-07-06 05:11:58.0
122586,41988,8,Shipped,2021-07-06 05:16:35.0
122589,49952,8,Rejected,2021-07-06 05:16:38.0
122592,90120,8,Rejected,2021-07-06 05:23:07.0
122595,103764,3,Rejected,2021-07-06 05:27:19.0
122598,70468,8,Rejected,2021-07-06 05:28:36.0
122601,98008,1,Shipped,2021-07-06 05:49:44.0
122604,82088,8,Rejected,2021-07-06 05:57:33.0
122607,90500,4,Shipped,2021-07-06 05:58:54.0
122610,103812,7,Rejected,2021-07-06 06:03:48.0
122613,61464,2,Shipped,2021-07-06 06:05:37.0
122616,89624,8,Shipped,2021-07-06 06:05:48.0
122619,71364,2,Shipped,2021-07-06 06:06:56.0
122622,85876,1,Rejected,2021-07-06 06:08:16.0
122625,42248,8,Shipped,2021-07-06 06:14:37.0
122628,103708,4,Rejected,2021-07-06 06:14:56.0
122631,69936,8,Rejected,2021-07-06 06:16:34.0
122634,103820,1,Rejected,2021-07-06 06:17:27.0
122637,84612,8,Rejected,2021-07-06 06:19:39.0
122640,84612,8,Rejected,2021-07-06 06:21:07.0
122643,84612,8,Rejected,2021-07-06 06:21:39.0
122646,63464,3,Shipped,2021-07-06 06:22:03.0
122649,84612,8,Rejected,2021-07-06 06:23:00.0
122652,74092,8,Rejected,2021-07-06 06:25:59.0
122655,103824,2,Rejected,2021-07-06 06:28:51.0
122658,26504,1,Shipped,2021-07-06 06:29:05.0
122661,103832,7,Rejected,2021-07-06 06:36:16.0
122664,71364,2,Shipped,2021-07-06 06:36:36.0
122667,102548,1,Rejected,2021-07-06 06:46:50.0
122670,96032,8,Rejected,2021-07-06 06:47:27.0
122673,98488,4,Rejected,2021-07-06 06:53:11.0
122676,98488,4,Shipped,2021-07-06 06:55:36.0
122679,84612,8,Rejected,2021-07-06 06:57:38.0
122682,83720,9,Rejected,2021-07-06 06:58:21.0
122685,52300,8,Rejected,2021-07-06 07:06:27.0
122688,65612,8,Rejected,2021-07-06 07:11:56.0
122691,44520,9,Rejected,2021-07-06 07:15:32.0
122694,43844,9,Rejected,2021-07-06 07:17:01.0
122697,47312,2,Rejected,2021-07-06 07:18:02.0
122700,70320,3,Rejected,2021-07-06 07:18:35.0
122703,96140,1,Rejected,2021-07-06 07:19:52.0
122706,38144,8,Shipped,2021-07-06 07:19:54.0
122709,96140,1,Shipped,2021-07-06 07:22:14.0
122712,77064,7,Shipped,2021-07-06 07:22:50.0
122715,70320,3,Rejected,2021-07-06 07:26:21.0
122718,82088,8,Shipped,2021-07-06 07:33:04.0
122721,90864,1,Shipped,2021-07-06 07:36:04.0
122724,44520,9,Rejected,2021-07-06 07:37:37.0
122727,100480,2,Shipped,2021-07-06 07:41:21.0
122730,25756,1,Shipped,2021-07-06 07:44:55.0
122733,73672,2,Shipped,2021-07-06 07:48:57.0
122736,86440,3,Shipped,2021-07-06 07:53:20.0
122739,79536,2,Shipped,2021-07-06 07:56:32.0
122742,72284,9,Shipped,2021-07-06 08:00:19.0
122745,61368,9,Rejected,2021-07-06 08:05:08.0
122748,80840,2,Shipped,2021-07-06 08:12:22.0
122751,103888,5,Rejected,2021-07-06 08:13:21.0
122754,103884,7,Rejected,2021-07-06 08:13:54.0
122757,103896,3,Rejected,2021-07-06 08:18:40.0
122760,22652,1,Shipped,2021-07-06 08:20:18.0
122763,97712,8,Shipped,2021-07-06 08:20:51.0
122766,73252,4,Rejected,2021-07-06 08:27:18.0
122769,52064,8,Rejected,2021-07-06 08:33:41.0
122772,77732,4,Rejected,2021-07-06 08:34:11.0
122775,74612,4,Shipped,2021-07-06 08:37:10.0
122778,42780,8,Shipped,2021-07-06 08:37:12.0
122781,103480,9,Rejected,2021-07-06 08:38:07.0
122784,79576,4,Shipped,2021-07-06 08:38:27.0
122787,77732,4,Shipped,2021-07-06 08:40:04.0
122790,103896,3,Rejected,2021-07-06 08:43:59.0
122793,78776,4,Rejected,2021-07-06 08:46:14.0
122796,57508,1,Shipped,2021-07-06 08:46:47.0
122799,92564,4,Shipped,2021-07-06 08:50:59.0
122802,95544,1,Rejected,2021-07-06 08:53:42.0
122805,79636,4,Shipped,2021-07-06 08:54:02.0
122808,86924,2,Rejected,2021-07-06 08:54:47.0
122811,103940,8,Shipped,2021-07-06 08:55:53.0
122814,45760,1,Rejected,2021-07-06 08:56:13.0
