order_item_id,fk_product_id,fk_order_id,ordered_quantity,order_quantity_accepted,rate
63447,10975,121527,1,0,8453.39
63448,3279,121530,1,0,5461
63449,7776,121533,1,0,2215
63450,8428,121533,1,0,729
63451,11146,121536,1,0,8846
63452,7575,121539,1,0,5745.25
63453,8422,121539,1,0,2942
63454,8438,121539,1,0,3629
63455,10235,121539,2,0,1350
63456,10235,121539,2,0,1325
63457,11163,121539,1,0,4746
63458,11731,121539,1,0,4402
63459,8428,121539,3,0,1635
63460,1041,121542,1,0,4240.14
63461,11105,121545,1,0,23015
63462,8763,121548,1,0,20350
63463,8763,121551,1,0,20350
63464,11121,121554,1,0,2926
63465,11121,121554,5,0,2532
63466,8763,121557,1,0,20350
63467,12700,121560,4,0,6940.7
63468,8439,121563,5,0,892
63469,11264,121566,1,0,3160
63470,10227,121569,1,0,1413.48
63471,10235,121569,2,0,1368.99
63472,10235,121569,1,0,1324.5
63473,10236,121569,1,0,1302.25
63474,1041,121572,2,0,5738
63475,10207,121575,1,0,4612
63476,11899,121578,2,2,11410
63477,1041,121581,1,0,4972.44
63478,11899,121584,2,0,11410
63479,8751,121587,1,0,3875
63480,11105,121587,1,0,23015
63481,11106,121587,3,0,4120
63482,11106,121587,2,0,3560
63483,11106,121587,1,0,3770
63484,11119,121587,1,0,10055
63485,11133,121587,3,0,1691
63486,11140,121587,1,0,7481
63487,11140,121587,1,0,4066
63488,11140,121587,1,0,4460
63489,11140,121587,1,0,2445
63490,11143,121587,1,0,2810
63491,11143,121587,1,0,2478
63492,11143,121587,1,0,2688
63493,11152,121587,1,0,6955
63494,11152,121587,2,0,6038
63495,11152,121587,1,0,6279
63496,11154,121587,1,0,9870
63497,11154,121587,1,0,10500
63498,11156,121587,1,0,4460
63499,11156,121587,1,0,3885
63500,11156,121587,1,0,4085
63501,11161,121587,1,0,6647
63502,11161,121587,1,0,5717
63503,11161,121587,1,0,5969
63504,11161,121587,1,0,6589
63505,3284,121590,1,0,2892
63506,8221,121593,1,0,2726.15
63507,9898,121596,1,0,3187
63508,8435,121596,1,0,11971
63509,8443,121596,1,0,5750
63510,8443,121596,1,0,5620
63511,12778,121596,1,0,27637
63512,11162,121599,1,0,2961
63513,11162,121602,1,0,2961
63514,8214,121605,1,0,4022.03
63515,11121,121608,1,0,2926
63516,11121,121608,5,0,2532
63517,1038,121611,1,0,7121
63518,1038,121611,1,0,6988
63519,1040,121611,1,0,3503
63520,1040,121611,1,0,3640
63521,1040,121611,1,0,3447
63522,1040,121614,1,0,3435
63523,1041,121614,1,0,4693.47
63524,7528,121614,1,0,8097.5
63525,8444,121614,1,0,5719
63526,8444,121614,1,0,5814
63527,7541,121617,2,0,1624
63528,8066,121617,1,0,3297
63529,8067,121617,1,0,3042
63530,8367,121617,1,0,1616
63531,11124,121617,1,0,682
63532,11124,121617,2,0,730
63533,11147,121617,1,0,1471
63534,8390,121617,1,0,1563
63535,8411,121617,1,0,1417
63536,7675,121617,2,0,2281
63537,12700,121617,1,0,6940.7
63538,11106,121620,2,0,4120
63539,11106,121620,1,0,3560
63540,11106,121620,1,0,3770
63541,11106,121623,2,2,4120
63542,11106,121623,1,1,3560
63543,11106,121623,1,1,3770
63544,7777,121626,1,0,2173
63545,12500,121626,1,0,2119
63546,12700,121629,4,0,6940.7
63547,12661,121632,1,0,7027.8
63548,12700,121635,4,4,6940.7
63549,12661,121638,1,0,7027.8
63550,12419,121641,1,0,1080
63551,12677,121644,1,0,2142.86
63552,7890,121647,4,4,2512
63553,11138,121650,1,0,61444
63554,7495,121653,1,0,6619
63555,11118,121656,1,0,2142
63556,11118,121656,2,0,2722
63557,9925,121659,1,0,3038
63558,7575,121662,1,0,5745.25
63559,8438,121662,1,0,3629
63560,8440,121662,1,0,6957
63561,10235,121662,2,0,1350
63562,10235,121662,2,0,1325
63563,11133,121662,1,0,1691
63564,11163,121662,1,0,4746
63565,11731,121662,1,0,4402
63566,8428,121662,3,0,1635
63567,1039,121665,1,0,2236
63568,8441,121668,1,0,2882
63569,8441,121668,1,0,3001
63570,8684,121671,1,1,2877
63571,8760,121671,1,0,2335
63572,11731,121671,2,1,5229.63
63573,11731,121671,1,1,4947.59
63574,9915,121674,1,0,2881
63575,9796,121677,1,0,2656.8
63576,8438,121677,2,0,3393
63577,8438,121677,1,0,3629
63578,8438,121677,1,0,3324
63579,8438,121677,3,0,3511
63580,10235,121677,1,0,1368.99
63581,10235,121677,2,0,1324.5
63582,3284,121680,20,20,3306
63583,3284,121683,5,5,3306
63584,8210,121686,1,1,12621
63585,9915,121689,1,0,2881
63586,1041,121692,1,0,4423.22
63587,8438,121695,2,0,3393
63588,8438,121695,2,0,3511
63589,1039,121698,1,1,2236
63590,9915,121698,1,1,2447
63591,8425,121701,1,0,3374
63592,8425,121701,1,0,3468
63593,10240,121701,1,0,3927.25
63594,8803,121704,1,0,2652
63595,3610,121707,1,1,12605
63596,3610,121707,2,2,12054
63597,3610,121707,1,1,7894
63598,11118,121710,2,0,2142
63599,11118,121710,1,0,2722
63600,11118,121710,1,0,2478
63601,10235,121713,6,6,1350
63602,10235,121713,4,4,1325
63603,10236,121713,2,2,1380
63604,10236,121713,4,4,1293
63605,8428,121716,2,0,1587
63606,11162,121719,1,0,3100
63607,11104,121722,1,1,11099
63608,8803,121725,1,0,2652
63609,8803,121728,1,0,2566
63610,8210,121731,1,1,13007
63611,10529,121731,1,1,7207
63612,1040,121734,20,0,3503
63613,7640,121737,2,0,12883.8
63614,11118,121740,1,0,2142
63615,11133,121740,1,0,1691
63616,7448,121743,1,0,4214
63617,11146,121746,1,0,3669
63618,1041,121749,1,0,5429
63619,12699,121752,1,0,3170
63620,7717,121755,1,0,4994
63621,11169,121758,1,1,2741
63622,8444,121761,1,0,5872
63623,11658,121764,1,1,1365
63624,12677,121764,2,2,2142.86
63625,9792,121767,1,0,1485
63626,8439,121767,2,0,882
63627,10227,121767,1,0,1369.92
63628,10400,121767,1,0,1643
63629,8661,121767,1,0,700
63630,8425,121770,1,0,3522.2
63631,8425,121770,1,0,3619.5
63632,8661,121773,1,0,700
63633,9925,121776,5,0,3038
63634,10235,121779,1,1,1350
63635,11118,121779,3,3,2722
63636,11118,121779,1,1,2478
63637,1548,121782,5,0,10509
63638,3610,121782,5,0,12364
63639,9915,121785,1,1,2881
63640,8425,121788,5,0,3374
63641,12678,121791,2,0,1761.9
63642,12680,121791,2,0,2000
63643,3279,121794,1,0,5461
63644,8428,121797,25,0,1540
63645,11146,121800,1,0,3669
63646,11146,121800,1,0,4168
63647,12678,121803,2,2,1761.9
63648,12680,121803,2,2,2000
63649,11143,121806,1,0,2810
63650,11143,121806,1,0,2688
63651,8428,121809,25,0,1540
63652,8428,121812,20,20,1540
63653,8444,121815,1,0,5872
63654,10975,121818,3,3,5600
63655,1038,121821,1,0,6854.56
63656,7586,121824,2,0,6849.51
63657,7586,121824,1,0,10027.1
63658,7596,121827,10,0,137.61
63659,8440,121830,1,0,6779
63660,11140,121830,1,1,6977
63661,11731,121830,1,0,5232
63662,1039,121833,1,0,2236
63663,10975,121836,1,1,12779.7
63664,10975,121836,1,1,5600
63665,8662,121839,1,0,2680
63666,8425,121842,1,1,3522.2
63667,8425,121842,1,1,3619.5
63668,10235,121842,4,4,1350
63669,7271,121845,2,2,2371
63670,7271,121845,4,1,2347
63671,8425,121848,1,0,3318
63672,1039,121851,3,0,2236
63673,3603,121851,1,0,5629
63674,10235,121854,6,0,1324.5
63675,8449,121857,1,0,6414
63676,10227,121860,1,0,1368.99
63677,8662,121863,1,0,2680
63678,10224,121866,1,0,4283.19
63679,1039,121869,3,3,2236
63680,3603,121869,1,1,5629
63681,2282,121872,1,0,4000
63682,11118,121875,2,0,2142
63683,2336,121878,6,0,158
63684,8662,121881,1,1,2680
63685,11118,121881,2,2,2142
63686,8428,121884,1,0,1587
63687,9796,121887,3,0,2656.8
63688,9925,121890,10,10,4783
63689,7526,121893,2,0,5932.2
63690,10235,121896,2,2,1350
63691,10235,121896,1,1,1325
63692,11106,121899,1,0,3833
63693,11147,121899,1,0,1470
63694,8444,121899,2,0,3271.8
63695,9925,121902,4,4,3038
63696,3279,121905,1,0,5461
63697,9796,121908,1,0,2656.8
63698,3279,121911,1,0,5461
63699,12700,121914,2,2,6940.7
63700,8441,121917,1,0,2882
63701,8441,121917,1,0,3001
63702,3279,121920,1,0,5461
63703,7790,121923,1,0,4812.14
63704,10235,121926,10,0,1350
63705,10235,121926,10,0,1325
63706,9916,121929,1,0,2797
63707,11907,121932,1,0,3932.25
63708,9915,121935,3,0,2447
63709,9915,121935,2,0,2881
63710,9925,121938,5,0,3038
63711,10975,121941,1,0,18687.5
63712,10975,121944,1,1,21225
63713,10975,121944,1,1,12779.7
63714,10975,121944,1,1,11796.6
63715,10235,121947,2,2,1368.99
63716,10235,121947,15,15,1324.5
63717,9916,121950,2,0,2797
63718,9916,121953,2,0,2797
63719,10975,121956,1,0,21225
63720,9916,121959,2,0,2797
63721,9925,121962,2,0,3038
63722,7666,121965,1,1,10678
63723,9925,121968,17,12,3038
63724,7528,121971,1,0,8097.5
63725,7640,121974,1,0,12883.8
63726,1041,121977,1,0,4423.22
63727,10975,121980,1,1,8453.39
63728,8411,121983,2,0,1417
63729,11143,121986,10,0,2718
63730,11152,121989,1,0,3681
63731,9925,121992,5,4,3038
63732,8782,121995,1,0,3703
63733,11162,121998,1,1,2961
63734,9916,122001,2,0,2797
63735,9916,122004,2,0,2797
63736,10235,122007,10,0,1350
63737,10235,122007,10,0,1325
63738,9916,122010,3,0,2797
63739,9925,122010,2,2,3038
63740,11658,122013,1,0,1365
63741,12700,122016,2,2,6940.7
63742,11658,122019,1,1,1365
63743,11907,122019,1,1,3932.25
63744,1548,122022,1,0,10509
63745,1043,122025,1,0,5319.99
63746,8439,122028,2,0,882
63747,10227,122028,1,1,1369.92
63748,8661,122028,1,0,700
63749,8219,122031,27,27,13288.2
63750,8219,122031,5,5,13488.3
63751,7526,122034,5,5,6050.85
63752,9925,122037,4,4,3038
63753,10235,122040,6,6,1350
63754,8219,122043,2,0,13597
63755,12487,122043,16,0,3322
63756,12487,122043,5,0,3423
63757,12487,122043,5,0,3526
63758,10236,122046,5,0,1257.76
63759,10235,122046,3,0,1324.5
63760,12700,122049,1,1,6940.7
63761,7640,122052,1,0,12883.8
63762,8457,122055,1,0,15222
63763,8664,122058,5,5,2288.2
63764,8422,122058,2,0,5006
63765,11658,122061,1,1,1365
63766,12713,122061,1,1,2400
63767,11118,122064,1,0,2898
63768,7553,122067,1,0,6414.98
63769,12480,122070,1,0,22080
63770,9925,122073,1,0,3038
63771,9915,122073,1,0,2881
63772,2862,122076,1,1,4200
63773,3603,122079,1,1,5629
63774,8443,122082,1,0,6033
63775,10236,122085,1,0,1380
63776,12699,122088,3,0,3170
63777,11146,122091,1,0,3669
63778,11146,122091,1,0,4168
63779,7271,122094,5,0,2371
63780,7271,122094,5,0,2347
63781,7705,122097,10,10,2367
63782,10226,122100,1,1,3749.29
63783,11167,122103,2,0,5562
63784,11172,122103,2,0,2583
63785,11172,122103,2,0,2342
63786,11172,122103,2,0,2625
63787,8482,122106,1,0,10205
63788,3603,122109,1,1,5629
63789,9916,122109,1,1,2797
63790,1041,122109,1,1,5004
63791,11588,122109,1,0,5725
63792,8219,122112,2,0,13488.3
63793,12487,122112,16,0,3322
63794,12487,122112,5,0,3423
63795,12487,122112,5,0,3526
63796,11140,122115,1,0,4137
63797,1043,122118,1,1,5319.99
63798,7921,122121,4,0,1056.8
63799,12407,122124,1,1,11271
63800,7528,122127,12,3,8097.5
63801,12678,122130,2,0,1761.9
63802,7504,122133,1,1,4025.43
63803,1038,122136,1,0,6988
63804,1038,122139,1,1,6988
63805,1038,122139,1,1,6854
63806,8219,122142,2,0,13488.3
63807,12487,122142,16,0,3322
63808,12487,122142,5,0,3423
63809,12487,122142,5,0,3526
63810,12652,122142,2,0,7203.4
63811,7504,122145,2,2,3856
63812,3610,122148,1,1,12364
63813,3610,122148,1,1,8085
63814,3284,122151,10,10,3306
63815,10236,122154,5,0,1302.25
63816,11139,122154,1,0,3738
63817,11139,122154,1,0,4001
63818,11187,122154,1,0,5229
63819,10235,122157,4,0,1350
63820,10236,122160,1,0,1380
63821,11146,122160,1,1,3669
63822,11146,122160,1,1,4168
63823,8482,122160,1,0,10205
63824,8219,122163,5,5,13288.2
63825,8219,122163,5,5,13488.3
63826,11189,122166,2,0,4998
63827,10235,122169,2,2,1368.99
63828,10236,122169,1,1,1302.25
63829,11143,122169,1,0,2810
63830,7640,122172,20,20,12883.8
63831,11907,122175,2,2,3932.25
63832,10235,122178,5,5,1368.99
63833,10235,122178,5,5,1324.5
63834,8482,122181,1,0,10205
63835,11118,122184,1,0,2142
63836,11118,122184,2,0,2722
63837,11178,122187,1,0,15519
63838,11178,122187,1,0,8547
63839,8219,122190,4,4,13288.2
63840,12700,122193,1,0,6940.7
63841,1041,122196,1,0,5429
63842,1041,122196,1,0,5738
63843,3624,122199,1,0,5062
63844,1038,122202,1,0,8030
63845,9925,122205,3,3,3038
63846,1040,122208,360,0,3570.85
63847,1038,122211,1,0,8030
63848,1041,122214,1,0,5429
63849,1041,122214,2,0,5738
63850,8219,122217,1,1,13288.2
63851,8219,122217,1,1,13488.3
63852,8428,122220,25,25,1540
63853,8219,122223,1,1,13288.2
63854,8219,122223,2,2,13488.3
63855,12487,122223,16,16,3322
63856,12487,122223,5,5,3423
63857,12487,122223,5,5,3526
63858,12652,122223,2,2,7203.4
63859,1041,122226,1,0,4455
63860,11140,122226,1,0,7623
63861,11169,122226,1,0,2772
63862,1041,122229,1,0,4455
63863,11140,122229,1,0,7623
63864,11169,122229,1,0,2772
63865,3284,122232,10,5,3306
63866,9925,122235,4,0,3038
63867,12700,122238,8,8,6940.7
63868,1040,122241,36,36,3570.85
63869,3615,122244,5,5,4328
63870,7990,122244,4,4,2597
63871,7990,122244,2,2,2756
63872,8362,122244,10,10,2300
63873,3610,122247,5,5,8085
63874,7640,122247,3,2,14617
63875,7640,122247,13,13,12883.8
63876,12652,122247,20,20,7203.4
63877,7666,122250,4,0,10678
63878,7666,122250,1,0,10933
63879,7666,122250,1,0,5170
63880,7271,122253,2,0,2721
63881,7271,122253,4,4,2694
63882,7666,122256,5,5,10678
63883,7666,122256,1,1,10933
63884,2105,122259,59,59,88.8
63885,7271,122262,2,0,2721
63886,7271,122262,4,0,2694
63887,10235,122265,10,10,1368.99
63888,9910,122268,120,112,1637
63889,8457,122271,2,0,15834
63890,8457,122271,1,0,15538
63891,1041,122274,2,0,5738
63892,8367,122277,4,0,1616
63893,10235,122280,1,0,1368.99
63894,10235,122280,1,0,1324.5
63895,11147,122283,2,2,1470
63896,9796,122286,5,4,2656.8
63897,10235,122289,5,5,1368.99
63898,10235,122289,5,5,1324.5
63899,12652,122292,1,0,7203.4
63900,3624,122295,1,0,5062
63901,1041,122295,2,0,5738
63902,9925,122298,4,0,3038
63903,9916,122301,1,0,2797
63904,8444,122304,1,0,6156
63905,8444,122304,3,0,3271.8
63906,7596,122307,96,0,125
63907,3624,122310,1,0,5062
63908,7596,122313,4,4,3000
63909,12700,122316,5,0,6940.7
63910,8664,122319,1,1,2288.2
63911,10235,122319,4,4,1368.99
63912,11143,122319,1,1,3266
63913,11189,122322,1,1,5084
63914,8210,122322,1,1,6720
63915,11107,122325,5,0,3213
63916,10235,122328,1,0,1368.99
63917,10235,122328,1,0,1324.5
63918,1043,122331,1,0,20579.4
63919,1043,122331,1,0,20309.7
63920,11146,122334,2,0,3648
63921,11899,122337,1,0,11857
63922,9916,122340,1,0,2797
63923,12482,122340,2,0,3009.34
63924,8219,122343,1,0,13597
63925,11154,122346,1,1,10594
63926,11899,122349,1,1,11410
63927,2862,122352,7,0,4200
63928,8299,122355,1,0,3106
63929,8210,122358,1,1,13007
63930,9905,122358,1,0,4106
63931,11110,122358,1,0,2415
63932,11172,122358,1,1,2342
63933,12700,122361,3,0,6940.7
63934,12678,122364,2,2,1761.9
63935,9915,122367,3,0,2447
63936,9915,122367,10,0,2881
63937,1039,122370,3,0,2478
63938,8210,122373,1,0,6694
63939,1039,122376,3,0,2478
63940,1039,122379,3,0,2478
63941,1041,122382,1,0,5004
63942,12700,122385,1,1,11370
63943,12700,122385,3,3,6940.7
63944,12700,122388,1,1,11370
63945,12749,122391,2,0,4027.25
63946,9796,122394,2,0,2656.8
63947,11899,122397,2,0,11410
63948,8210,122400,1,0,15106
63949,1040,122403,1,0,3363.79
63950,1040,122406,1,0,3363.79
63951,3269,122409,1,0,10062
63952,8435,122409,1,0,11971
63953,10227,122409,1,0,1413.48
63954,10236,122409,3,3,1302.25
63955,10529,122409,1,0,13965
63956,11139,122409,1,1,4001
63957,11731,122409,1,1,4947.59
63958,11147,122412,1,0,1391
63959,11147,122412,1,0,1470
63960,8444,122412,1,0,3271.8
63961,1040,122415,27,0,3503
63962,1040,122415,3,0,3640
63963,11125,122418,1,0,1891
63964,8425,122421,2,0,3561
63965,8425,122421,3,0,3468
63966,8751,122424,1,0,3665
63967,11137,122424,1,0,3364
63968,11139,122424,1,0,3738
63969,11152,122424,1,0,6955
63970,11173,122424,1,0,8588
63971,12749,122427,3,0,4027.25
63972,8420,122430,1,0,6221
63973,8420,122430,1,0,5824
63974,1041,122433,2,2,4520
63975,3615,122433,2,2,4353
63976,3615,122433,1,1,4236
63977,7506,122436,1,0,19072
63978,11120,122439,1,0,21386
63979,9796,122442,3,0,2656.8
63980,9796,122445,5,0,2656.8
63981,9796,122448,5,0,2656.8
63982,1041,122451,1,0,5738
63983,7666,122454,20,0,10933
63984,11146,122454,3,0,9809
63985,11146,122454,9,0,8384
63986,11146,122454,9,0,6917
63987,8335,122457,4,0,2597
63988,8331,122460,1,0,4070
63989,7666,122463,2,0,5170
63990,9796,122466,3,3,2656.8
63991,8438,122466,2,0,3393
63992,8438,122466,1,0,3511
63993,3648,122469,1,0,10618.9
63994,8421,122472,1,0,4536
63995,10235,122472,1,1,1350
63996,11147,122472,2,2,1470
63997,10235,122475,1,0,1350
63998,11147,122475,2,0,1470
63999,8438,122478,1,0,3511
64000,8421,122481,1,0,4536
64001,10235,122484,2,2,1368.99
64002,10235,122484,3,3,1324.5
64003,12762,122487,1,0,798.02
64004,7556,122490,1,0,7852.89
64005,11731,122493,120,0,4947.59
64006,11731,122496,1,0,5229.63
64007,11731,122496,1,0,4947.59
64008,11731,122499,10,0,5229.63
64009,11731,122499,10,0,4947.59
64010,11731,122502,1,1,5229.63
64011,11731,122502,1,1,4947.59
64012,9915,122505,4,0,2881
64013,8425,122508,2,0,3522.2
64014,10235,122511,2,0,1350
64015,10235,122511,1,0,1325
64016,8444,122514,1,0,6216
64017,10235,122517,1,1,1368.99
64018,10235,122517,1,1,1324.5
64019,9796,122520,1,0,2656.8
64020,12749,122523,1,0,4027.25
64021,8428,122526,1,0,1960
64022,8428,122529,1,0,1960
64023,8428,122529,1,0,789
64024,8425,122532,5,5,3522.2
64025,10235,122535,2,2,1350
64026,10235,122535,2,2,1325
64027,10236,122535,1,1,1380
64028,8439,122535,3,3,2010
64029,8425,122538,2,2,3522.2
64030,8425,122538,3,1,3619.5
64031,8424,122541,1,0,8590
64032,8438,122544,1,0,3629
64033,10235,122544,2,0,1350
64034,10235,122544,1,0,1325
64035,10227,122547,1,1,1414.83
64036,10227,122547,1,1,1369.92
64037,10235,122547,1,1,1350
64038,10235,122547,1,1,1325
64039,10236,122547,1,1,1380
64040,10236,122547,1,1,1293
64041,12699,122550,4,0,3170
64042,8428,122553,1,0,789
64043,8428,122553,2,0,1587
64044,10975,122556,1,1,19029
64045,8425,122559,2,2,3561
64046,8425,122559,2,2,3468
64047,11118,122562,1,0,2142
64048,8425,122565,1,0,3374
64049,9796,122568,1,0,2656.8
64050,10235,122568,2,0,1368.99
64051,12749,122568,1,0,4027.25
64052,11146,122571,1,1,3833
64053,11146,122571,2,2,4358
64054,10235,122574,3,3,1350
64055,11133,122574,1,1,1691
64056,11163,122574,1,1,3339
64057,8428,122574,2,2,1635
64058,11156,122577,1,0,4460
64059,11156,122577,1,0,3885
64060,11156,122577,1,0,4085
64061,12420,122580,5,0,1776.64
64062,3615,122583,2,1,4532
64063,3615,122583,3,2,4353
64064,10236,122586,1,1,1302.25
64065,10236,122586,7,5,1257.76
64066,8425,122589,5,0,3374
64067,8425,122589,5,0,3468
64068,11141,122592,1,0,4578
64069,11141,122592,1,0,4998
64070,3279,122595,1,0,5300
64071,8425,122598,1,0,3374
64072,8425,122598,1,0,3468
64073,10227,122598,1,0,1413.48
64074,10227,122598,1,0,1368.99
64075,12407,122601,1,1,11271
64076,3615,122604,1,0,4236
64077,8425,122604,1,0,3374
64078,11118,122604,1,0,2142
64079,1040,122607,23,23,3503
64080,7607,122610,1,0,6408
64081,1039,122613,5,5,2236
64082,3284,122613,15,15,3306
64083,3603,122613,15,15,5629
64084,3610,122613,2,2,7931
64085,8664,122616,5,5,2288.2
64086,8365,122619,3,0,4932.6
64087,9925,122619,1,0,3216
64088,11161,122619,1,1,6594
64089,3603,122622,2,0,5738
64090,12699,122625,1,1,3170
64091,3605,122628,1,0,3249
64092,3605,122628,1,0,3111
64093,8664,122631,3,0,2288.2
64094,1040,122634,1,0,3435
64095,11136,122637,1,0,2533
64096,8444,122640,1,0,5872
64097,8422,122643,1,0,5725
64098,11107,122646,3,3,3213
64099,10235,122649,1,0,1368.99
64100,11189,122652,2,0,4998
64101,8420,122655,1,0,6221
64102,8444,122658,4,4,5719
64103,8444,122658,12,12,5814
64104,8444,122658,2,2,3166.8
64105,7607,122661,1,0,6408
64106,3279,122664,3,3,5461
64107,12700,122667,1,0,6940.7
64108,8435,122670,1,0,4789
64109,1038,122673,1,0,7121
64110,1040,122673,1,0,3503
64111,1038,122676,1,1,7121
64112,1040,122676,1,1,3503
64113,8422,122679,1,0,5725
64114,8444,122679,1,0,5872
64115,10235,122679,1,0,1368.99
64116,8440,122682,1,0,7944
64117,10235,122685,3,0,1368.99
64118,10235,122685,10,0,1324.5
64119,8441,122688,1,0,3001
64120,10235,122691,4,0,1350
64121,7586,122694,1,0,9525.42
64122,3266,122697,1,0,18357
64123,1039,122700,1,0,2478
64124,7271,122700,5,0,2371
64125,7271,122700,1,0,2347
64126,1040,122703,1,0,3570.85
64127,3279,122703,1,0,5619
64128,3615,122703,1,0,3929.27
64129,1041,122703,1,0,4423.22
64130,7775,122703,1,0,6144
64131,8482,122703,1,0,9441
64132,11907,122703,1,0,3932.25
64133,12487,122703,1,0,3322
64134,11899,122706,1,1,11857
64135,11907,122709,1,1,3932.25
64136,1038,122712,1,1,6988
64137,1038,122712,2,2,6854
64138,1041,122712,1,1,4719
64139,1041,122712,2,2,4532
64140,9915,122715,1,0,2447
64141,9915,122715,10,0,2881
64142,3615,122718,1,1,4236
64143,8425,122718,2,2,3374
64144,11118,122718,1,1,2142
64145,7640,122721,2,2,12883.8
64146,10235,122724,4,0,1350
64147,1041,122727,1,1,4455
64148,11169,122727,1,1,2772
64149,11156,122730,11,9,4474
64150,11156,122730,27,27,3897
64151,11156,122730,18,18,4096
64152,8210,122733,1,1,12621
64153,8425,122736,1,1,4106
64154,11107,122736,2,2,3213
64155,11147,122736,1,1,1470
64156,3284,122739,5,5,3306
64157,11899,122742,2,2,11410
64158,11155,122745,1,0,6725
64159,9915,122748,1,1,2447
64160,9915,122748,3,3,2881
64161,7921,122751,1,0,1056.8
64162,2282,122751,1,0,4000
64163,7607,122754,1,0,6408
64164,8444,122757,1,0,3271.8
64165,3610,122760,6,6,12364
64166,3610,122760,10,10,8085
64167,11146,122763,1,1,6979
64168,11146,122763,1,1,3669
64169,9925,122766,10,0,3038
64170,8664,122769,2,0,2288.2
64171,8422,122769,1,0,6753
64172,9925,122772,10,0,3038
64173,9925,122775,16,16,3038
64174,10235,122778,6,6,1368.99
64175,10235,122778,3,3,1324.5
64176,11899,122781,2,0,11410
64177,9925,122784,5,5,3038
64178,9925,122787,10,10,3038
64179,8444,122790,2,0,3271.8
64180,9925,122793,5,0,3038
64181,12652,122796,1,1,7203.4
64182,9925,122799,9,9,3038
64183,7890,122802,2,0,2194
64184,7890,122802,1,0,2353
64185,9925,122805,2,2,3038
64186,11104,122808,1,0,11225
64187,12710,122811,6,6,9600
64188,1548,122814,1,0,10509
64189,1548,122814,1,0,5550.9
64190,1040,122817,1,0,3435
64191,8221,122820,4,0,2726.15
64192,11907,122823,1,0,4264
64193,1041,122826,1,1,4693.47
